30-05-2014	13:16:38

Ensaios SCC:	


Nota 01:	


Data Table

============
Date-time	Pv1	Pc	Pv2	T1	Tc	T2	Pcin
18-06-2014-17:51:30	0,9898	-	1,0888	23,3071	23,0311	22,5099	0,9898
18-06-2014-17:51:30	0,9898	-	1,0888	23,3071	23,0311	22,5261	0,9898
18-06-2014-17:51:30	0,9898	-	1,0888	23,2747	23,0311	22,4936	0,9898
18-06-2014-17:51:31	0,9898	-	1,0888	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:51:31	0,9898	-	1,0939	23,2747	23,0636	22,4936	0,9898
18-06-2014-17:51:31	0,9745	-	1,0888	23,3233	23,0149	22,4774	0,9898
18-06-2014-17:51:32	0,9898	-	1,0939	23,2909	23,0473	22,5747	0,9745
18-06-2014-17:51:32	0,9950	-	1,0939	23,3071	23,0311	22,5423	0,9898
18-06-2014-17:51:32	0,9847	-	1,0836	23,2909	23,0149	22,5423	0,9950
18-06-2014-17:51:32	0,9847	-	1,0836	23,2584	22,9986	22,5261	0,9847
18-06-2014-17:51:33	0,9847	-	1,0888	23,2909	23,0311	22,4936	0,9847
18-06-2014-17:51:33	0,9694	-	1,0888	23,2747	23,0311	22,5423	0,9847
18-06-2014-17:51:33	0,9745	-	1,0888	23,2747	23,0636	22,5099	0,9694
18-06-2014-17:51:34	0,9745	-	1,0939	23,2909	23,0473	22,4936	0,9745
18-06-2014-17:51:34	0,9898	-	1,0683	23,3558	23,0636	22,5099	0,9745
18-06-2014-17:51:34	0,9898	-	1,0939	23,2747	23,0149	22,4936	0,9898
18-06-2014-17:51:35	0,9847	-	1,0888	23,2909	23,0636	22,5099	0,9898
18-06-2014-17:51:35	0,9898	-	1,0939	23,3071	23,0473	22,5423	0,9847
18-06-2014-17:51:35	0,9898	-	1,0990	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:51:35	0,9898	-	1,0888	23,3071	23,0311	22,5423	0,9898
18-06-2014-17:51:36	0,9847	-	1,0836	23,2909	23,0798	22,4612	0,9898
18-06-2014-17:51:36	0,9950	-	1,0836	23,2747	23,0311	22,5423	0,9847
18-06-2014-17:51:36	0,9950	-	1,0939	23,3233	23,0311	22,4936	0,9950
18-06-2014-17:51:37	0,9745	-	1,0888	23,2747	22,9986	22,5099	0,9950
18-06-2014-17:51:37	0,9745	-	1,0939	23,2909	23,0473	22,4774	0,9745
18-06-2014-17:51:37	0,9950	-	1,0939	23,3071	23,0311	22,4936	0,9745
18-06-2014-17:51:38	0,9898	-	1,0888	23,3071	23,0311	22,5585	0,9950
18-06-2014-17:51:38	0,9950	-	1,0990	23,3396	23,0473	22,5585	0,9898
18-06-2014-17:51:38	0,9898	-	1,0836	23,2747	23,0798	22,5261	0,9950
18-06-2014-17:51:38	0,9950	-	1,0785	23,2747	23,0473	22,5261	0,9898
18-06-2014-17:51:39	0,9898	-	1,0888	23,2747	23,0636	22,5261	0,9950
18-06-2014-17:51:39	0,9898	-	1,0785	23,3071	23,0473	22,5261	0,9898
18-06-2014-17:51:39	0,9898	-	1,0888	23,2909	23,0636	22,5261	0,9898
18-06-2014-17:51:40	0,9847	-	1,0888	23,3233	23,0636	22,4936	0,9898
18-06-2014-17:51:40	0,9745	-	1,0836	23,2909	23,0149	22,5099	0,9847
18-06-2014-17:51:40	0,9898	-	1,0836	23,2747	23,0149	22,4936	0,9745
18-06-2014-17:51:41	0,9950	-	1,0836	23,2909	23,0311	22,4936	0,9898
18-06-2014-17:51:41	0,9950	-	1,0836	23,2584	23,0149	22,5099	0,9950
18-06-2014-17:51:41	0,9847	-	1,0888	23,2584	22,9986	22,4774	0,9950
18-06-2014-17:51:41	0,9847	-	1,0836	23,2747	22,9986	22,5261	0,9847
18-06-2014-17:51:42	0,9898	-	1,0888	23,3071	23,0473	22,5261	0,9847
18-06-2014-17:51:42	0,9898	-	1,0888	23,3396	23,0798	22,5099	0,9898
18-06-2014-17:51:42	0,9950	-	1,0939	23,3396	22,9824	22,4936	0,9898
18-06-2014-17:51:43	0,9847	-	1,0836	23,3071	23,0636	22,4936	0,9950
18-06-2014-17:51:43	0,9950	-	1,0939	23,2747	23,0473	22,5423	0,9847
18-06-2014-17:51:43	0,9847	-	1,0939	23,2909	23,0311	22,4774	0,9950
18-06-2014-17:51:44	0,9745	-	1,0888	23,3071	23,0473	22,5099	0,9847
18-06-2014-17:51:44	0,9847	-	1,0939	23,3233	23,0473	22,4936	0,9745
18-06-2014-17:51:44	0,9898	-	1,0939	23,3071	23,0311	22,5261	0,9847
18-06-2014-17:51:44	0,9847	-	1,0939	23,3396	23,0636	22,5099	0,9898
18-06-2014-17:51:45	0,9898	-	1,0836	23,2747	23,0636	22,5099	0,9847
18-06-2014-17:51:45	0,9847	-	1,0836	23,2747	23,0311	22,4612	0,9898
18-06-2014-17:51:45	0,9950	-	1,0888	23,3071	23,0798	22,4936	0,9847
18-06-2014-17:51:46	0,9898	-	1,0836	23,2909	23,0149	22,5423	0,9950
18-06-2014-17:51:46	0,9898	-	1,0888	23,2909	23,0149	22,4774	0,9898
18-06-2014-17:51:46	0,9898	-	1,0836	23,2747	23,0473	22,5261	0,9898
18-06-2014-17:51:47	0,9950	-	1,0939	23,2584	23,0311	22,5099	0,9898
18-06-2014-17:51:47	0,9950	-	1,0836	23,2747	23,0636	22,4774	0,9950
18-06-2014-17:51:47	0,9847	-	1,0785	23,3071	22,9986	22,4936	0,9950
18-06-2014-17:51:47	0,9898	-	1,0836	23,2909	22,9986	22,5585	0,9847
18-06-2014-17:51:48	0,9950	-	1,0836	23,2909	23,0149	22,4936	0,9898
18-06-2014-17:51:48	0,9898	-	1,0888	23,3071	23,0473	22,4612	0,9950
18-06-2014-17:51:48	0,9898	-	1,0939	23,2909	23,0149	22,5099	0,9898
18-06-2014-17:51:49	0,9898	-	1,0939	23,2584	23,0149	22,5099	0,9898
18-06-2014-17:51:49	0,9847	-	1,0939	23,2422	23,0311	22,5423	0,9898
18-06-2014-17:51:49	0,9847	-	1,0888	23,2909	22,9986	22,4936	0,9847
18-06-2014-17:51:50	0,9950	-	1,0939	23,3071	23,0473	22,4774	0,9847
18-06-2014-17:51:50	0,9847	-	1,0888	23,3071	23,0798	22,4774	0,9950
18-06-2014-17:51:50	0,9898	-	1,0888	23,3071	23,0473	22,4612	0,9847
18-06-2014-17:51:50	0,9950	-	1,0939	23,2909	22,9986	22,5099	0,9898
18-06-2014-17:51:51	0,9847	-	1,0939	23,2747	23,0473	22,5099	0,9950
18-06-2014-17:51:51	0,9847	-	1,0888	23,2584	23,0149	22,4936	0,9847
18-06-2014-17:51:51	0,9847	-	1,0888	23,3071	23,0149	22,4612	0,9847
18-06-2014-17:51:52	0,9898	-	1,0888	23,2747	23,0311	22,4774	0,9847
18-06-2014-17:51:52	0,9898	-	1,0836	23,3233	22,9986	22,5099	0,9898
18-06-2014-17:51:52	0,9950	-	1,0939	23,2909	22,9986	22,5099	0,9898
18-06-2014-17:51:53	0,9847	-	1,0836	23,2584	23,0473	22,4936	0,9950
18-06-2014-17:51:53	0,9950	-	1,0785	23,2747	22,9986	22,5099	0,9847
18-06-2014-17:51:53	0,9745	-	1,0785	23,2747	23,0473	22,5423	0,9950
18-06-2014-17:51:53	0,9847	-	1,0939	23,3071	23,0311	22,5099	0,9745
18-06-2014-17:51:54	0,9847	-	1,0785	23,2422	23,0473	22,5099	0,9847
18-06-2014-17:51:54	0,9950	-	1,0990	23,2584	22,9986	22,5099	0,9847
18-06-2014-17:51:54	0,9950	-	1,0888	23,2747	23,0473	22,4612	0,9950
18-06-2014-17:51:55	0,9898	-	1,0785	23,2584	23,0473	22,5261	0,9950
18-06-2014-17:51:55	0,9950	-	1,0939	23,3233	23,0798	22,5099	0,9898
18-06-2014-17:51:55	0,9950	-	1,0939	23,2584	23,0311	22,5261	0,9950
18-06-2014-17:51:56	0,9847	-	1,0990	23,2747	23,0311	22,5099	0,9950
18-06-2014-17:51:56	0,9847	-	1,0939	23,2584	23,0473	22,4936	0,9847
18-06-2014-17:51:56	0,9950	-	1,0888	23,2584	23,0311	22,5099	0,9847
18-06-2014-17:51:56	0,9898	-	1,0836	23,2909	23,0311	22,4450	0,9950
18-06-2014-17:51:57	0,9898	-	1,0888	23,2747	23,0149	22,5261	0,9898
18-06-2014-17:51:57	0,9847	-	1,0888	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:51:57	0,9950	-	1,0888	23,2584	23,0149	22,4774	0,9847
18-06-2014-17:51:58	0,9898	-	1,0836	23,2747	23,0149	22,4936	0,9950
18-06-2014-17:51:58	1,0001	-	1,0683	23,2584	23,0473	22,5099	0,9898
18-06-2014-17:51:58	0,9950	-	1,0836	23,3233	23,0636	22,4774	1,0001
18-06-2014-17:51:59	0,9847	-	1,0785	23,2747	23,0311	22,5261	0,9950
18-06-2014-17:51:59	0,9847	-	1,0836	23,2260	23,0311	22,4612	0,9847
18-06-2014-17:51:59	0,9898	-	1,0939	23,2584	23,0798	22,5261	0,9847
18-06-2014-17:51:59	0,9898	-	1,0939	23,3233	23,0311	22,4936	0,9898
18-06-2014-17:52:00	0,9950	-	1,0836	23,2747	23,0311	22,4936	0,9898
18-06-2014-17:52:00	0,9898	-	1,0888	23,2747	23,0473	22,4774	0,9950
18-06-2014-17:52:00	0,9950	-	1,0836	23,2747	23,0311	22,5261	0,9898
18-06-2014-17:52:01	0,9898	-	1,0888	23,2909	23,0636	22,4936	0,9950
18-06-2014-17:52:01	0,9847	-	1,0836	23,2260	22,9986	22,4774	0,9898
18-06-2014-17:52:01	0,9847	-	1,0888	23,2747	23,0473	22,5099	0,9847
18-06-2014-17:52:02	0,9898	-	1,0888	23,2584	23,0636	22,5747	0,9847
18-06-2014-17:52:02	0,9898	-	1,0836	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:52:02	0,9950	-	1,0888	23,3233	22,9986	22,4936	0,9898
18-06-2014-17:52:02	0,9898	-	1,0939	23,3071	23,0311	22,4774	0,9950
18-06-2014-17:52:03	0,9847	-	1,0836	23,3071	23,0473	22,4774	0,9898
18-06-2014-17:52:03	0,9898	-	1,0939	23,2747	23,0149	22,4936	0,9847
18-06-2014-17:52:03	0,9847	-	1,0683	23,2747	22,9986	22,4936	0,9898
18-06-2014-17:52:04	0,9898	-	1,0836	23,2422	23,0311	22,5423	0,9847
18-06-2014-17:52:04	0,9898	-	1,0888	23,2422	23,0473	22,5099	0,9898
18-06-2014-17:52:04	0,9898	-	1,0785	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:52:05	0,9847	-	1,0888	23,2584	23,0149	22,5261	0,9898
18-06-2014-17:52:05	0,9847	-	1,0888	23,2747	23,0636	22,4774	0,9847
18-06-2014-17:52:05	0,9745	-	1,0888	23,2260	23,0149	22,4936	0,9847
18-06-2014-17:52:05	0,9898	-	1,0939	23,2909	23,0473	22,4450	0,9745
18-06-2014-17:52:06	0,9847	-	1,0785	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:52:06	0,9950	-	1,0836	23,2584	23,0149	22,5261	0,9847
18-06-2014-17:52:06	0,9847	-	1,0888	23,2584	23,0473	22,4774	0,9950
18-06-2014-17:52:07	0,9898	-	1,0939	23,2422	22,9986	22,4774	0,9847
18-06-2014-17:52:07	0,9847	-	1,0888	23,2747	23,0473	22,4936	0,9898
18-06-2014-17:52:07	0,9898	-	1,0939	23,2909	23,0636	22,4774	0,9847
18-06-2014-17:52:08	0,9898	-	1,0888	23,2747	22,9986	22,4450	0,9898
18-06-2014-17:52:08	0,9898	-	1,0888	23,2909	23,0149	22,4774	0,9898
18-06-2014-17:52:08	0,9950	-	1,0888	23,2097	23,0149	22,4450	0,9898
18-06-2014-17:52:08	0,9898	-	1,0888	23,2909	23,0149	22,4774	0,9950
18-06-2014-17:52:09	0,9950	-	1,0836	23,2747	23,0149	22,4612	0,9898
18-06-2014-17:52:09	0,9898	-	1,0888	23,2584	22,9986	22,5423	0,9950
18-06-2014-17:52:09	0,9898	-	1,0836	23,2584	23,0149	22,4612	0,9898
18-06-2014-17:52:10	0,9898	-	1,0939	23,2909	23,0311	22,4936	0,9898
18-06-2014-17:52:10	0,9694	-	1,0836	23,2422	23,0311	22,5099	0,9898
18-06-2014-17:52:10	0,9745	-	1,0888	23,2422	23,0311	22,4612	0,9694
18-06-2014-17:52:11	0,9898	-	1,0888	23,2747	23,0311	22,4936	0,9745
18-06-2014-17:52:11	0,9950	-	1,0683	23,2422	23,0311	22,4612	0,9898
18-06-2014-17:52:11	0,9847	-	1,0836	23,2747	23,0149	22,5099	0,9950
18-06-2014-17:52:11	0,9847	-	1,0836	23,2747	23,0149	22,5261	0,9847
18-06-2014-17:52:12	0,9898	-	1,0836	23,2584	23,0311	22,5261	0,9847
18-06-2014-17:52:12	0,9847	-	1,0939	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:52:12	0,9745	-	1,0888	23,2747	23,0311	22,5099	0,9847
18-06-2014-17:52:13	0,9847	-	1,0888	23,2584	23,0473	22,4612	0,9745
18-06-2014-17:52:13	0,9847	-	1,0888	23,2422	23,0473	22,4774	0,9847
18-06-2014-17:52:13	0,9898	-	1,0888	23,2260	22,9824	22,5099	0,9847
18-06-2014-17:52:14	0,9950	-	1,0785	23,2747	23,0473	22,4936	0,9898
18-06-2014-17:52:14	0,9898	-	1,0836	23,2584	23,0311	22,5099	0,9950
18-06-2014-17:52:14	0,9847	-	1,0785	23,2584	23,0960	22,5261	0,9898
18-06-2014-17:52:14	0,9898	-	1,0888	23,2260	23,0311	22,4774	0,9847
18-06-2014-17:52:15	0,9898	-	1,0939	23,2584	23,0636	22,5261	0,9898
18-06-2014-17:52:15	0,9898	-	1,0785	23,2909	23,0473	22,4612	0,9898
18-06-2014-17:52:15	0,9898	-	1,0888	23,2747	23,0149	22,4774	0,9898
18-06-2014-17:52:16	0,9898	-	1,0836	23,2909	23,0149	22,4774	0,9898
18-06-2014-17:52:16	0,9950	-	1,0888	23,2747	23,0311	22,4612	0,9898
18-06-2014-17:52:16	0,9847	-	1,0888	23,2747	23,0473	22,5099	0,9950
18-06-2014-17:52:17	0,9847	-	1,0785	23,3233	23,0311	22,4774	0,9847
18-06-2014-17:52:17	0,9847	-	1,0888	23,2747	23,0311	22,4774	0,9847
18-06-2014-17:52:17	0,9847	-	1,0888	23,2747	23,0311	22,5099	0,9847
18-06-2014-17:52:17	0,9898	-	1,0939	23,2422	23,0149	22,5099	0,9847
18-06-2014-17:52:18	0,9745	-	1,0785	23,2584	23,0149	22,5099	0,9898
18-06-2014-17:52:18	0,9898	-	1,0888	23,2584	23,0149	22,4774	0,9745
18-06-2014-17:52:18	0,9950	-	1,0888	23,2422	22,9986	22,4936	0,9898
18-06-2014-17:52:19	0,9898	-	1,0939	23,2422	23,0636	22,4450	0,9950
18-06-2014-17:52:19	0,9898	-	1,0888	23,2747	23,0473	22,4936	0,9898
18-06-2014-17:52:19	0,9898	-	1,0888	23,2422	23,0473	22,4936	0,9898
18-06-2014-17:52:20	0,9950	-	1,0888	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:52:20	0,9898	-	1,0888	23,2747	23,0473	22,5099	0,9950
18-06-2014-17:52:20	0,9745	-	1,0785	23,2422	22,9986	22,4774	0,9898
18-06-2014-17:52:20	0,9898	-	1,0939	23,2747	23,0473	22,5099	0,9745
18-06-2014-17:52:21	0,9898	-	1,0888	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:52:21	0,9898	-	1,0888	23,2584	23,0311	22,4936	0,9898
18-06-2014-17:52:21	0,9898	-	1,0836	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:52:22	0,9898	-	1,0785	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:52:22	0,9847	-	1,0888	23,2584	22,9986	22,4774	0,9898
18-06-2014-17:52:22	0,9745	-	1,0836	23,2909	23,0473	22,5423	0,9847
18-06-2014-17:52:23	0,9847	-	1,0939	23,2909	23,0473	22,4774	0,9745
18-06-2014-17:52:23	0,9847	-	1,0888	23,2584	23,0473	22,4936	0,9847
18-06-2014-17:52:23	0,9898	-	1,0888	23,2747	22,9986	22,4774	0,9847
18-06-2014-17:52:23	0,9898	-	1,0888	23,2747	23,0473	22,4936	0,9898
18-06-2014-17:52:24	0,9847	-	1,0836	23,2422	23,0473	22,5099	0,9898
18-06-2014-17:52:24	0,9847	-	1,0683	23,2747	23,0473	22,4774	0,9847
18-06-2014-17:52:24	0,9847	-	1,0990	23,2909	23,0311	22,4936	0,9847
18-06-2014-17:52:25	0,9950	-	1,0888	23,2422	23,0473	22,5099	0,9847
18-06-2014-17:52:25	1,0001	-	1,0939	23,2747	22,9986	22,5099	0,9950
18-06-2014-17:52:25	0,9950	-	1,0939	23,2747	23,0473	22,4774	1,0001
18-06-2014-17:52:26	0,9898	-	1,0939	23,2422	23,0149	22,4936	0,9950
18-06-2014-17:52:26	0,9898	-	1,0939	23,2422	23,0149	22,4774	0,9898
18-06-2014-17:52:26	0,9745	-	1,0888	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:52:26	0,9950	-	1,0939	23,2747	23,0311	22,4936	0,9745
18-06-2014-17:52:27	0,9898	-	1,0888	23,2422	22,9986	22,5099	0,9950
18-06-2014-17:52:27	0,9950	-	1,0939	23,3071	23,0311	22,4774	0,9898
18-06-2014-17:52:27	0,9898	-	1,0836	23,2747	23,0473	22,5261	0,9950
18-06-2014-17:52:28	0,9898	-	1,0939	23,2747	23,0473	22,4774	0,9898
18-06-2014-17:52:28	0,9950	-	1,0939	23,2909	23,0473	22,4936	0,9898
18-06-2014-17:52:28	0,9950	-	1,0836	23,2422	23,0473	22,4936	0,9950
18-06-2014-17:52:29	0,9898	-	1,0785	23,2909	22,9824	22,4936	0,9950
18-06-2014-17:52:29	0,9745	-	1,0939	23,2422	23,0473	22,4774	0,9898
18-06-2014-17:52:29	0,9898	-	1,0939	23,2584	23,0311	22,4774	0,9745
18-06-2014-17:52:29	0,9898	-	1,0836	23,2747	23,0311	22,5423	0,9898
18-06-2014-17:52:30	0,9950	-	1,0785	23,2584	23,0149	22,4774	0,9898
18-06-2014-17:52:30	0,9898	-	1,0888	23,2584	23,0473	22,5261	0,9950
18-06-2014-17:52:30	0,9950	-	1,0888	23,2422	22,9986	22,4936	0,9898
18-06-2014-17:52:31	0,9950	-	1,0939	23,2422	23,0473	22,4936	0,9950
18-06-2014-17:52:31	0,9898	-	1,0888	23,2747	23,0473	22,4936	0,9950
18-06-2014-17:52:31	0,9847	-	1,0836	23,2747	23,0149	22,4936	0,9898
18-06-2014-17:52:32	0,9898	-	1,0836	23,2422	22,9824	22,5261	0,9847
18-06-2014-17:52:32	0,9950	-	1,0836	23,2747	23,0149	22,4612	0,9898
18-06-2014-17:52:32	0,9898	-	1,0836	23,2584	23,0311	22,4936	0,9950
18-06-2014-17:52:32	0,9847	-	1,0785	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:52:33	0,9950	-	1,0990	23,2747	23,0311	22,4936	0,9847
18-06-2014-17:52:33	0,9847	-	1,0836	23,2909	23,0636	22,4612	0,9950
18-06-2014-17:52:33	0,9898	-	1,0888	23,3071	23,0473	22,5099	0,9847
18-06-2014-17:52:34	0,9847	-	1,0836	23,2097	22,9986	22,4774	0,9898
18-06-2014-17:52:34	0,9950	-	1,0888	23,2584	23,0149	22,5099	0,9847
18-06-2014-17:52:34	0,9898	-	1,0888	23,2909	23,0473	22,4936	0,9950
18-06-2014-17:52:35	0,9745	-	1,0836	23,2909	23,0311	22,5099	0,9898
18-06-2014-17:52:35	0,9898	-	1,0888	23,2909	23,0473	22,5099	0,9745
18-06-2014-17:52:35	0,9950	-	1,0939	23,2747	22,9824	22,5099	0,9898
18-06-2014-17:52:35	0,9898	-	1,0990	23,2747	23,0798	22,4774	0,9950
18-06-2014-17:52:36	0,9898	-	1,0836	23,2260	23,0473	22,5099	0,9898
18-06-2014-17:52:36	0,9847	-	1,0836	23,2909	22,9824	22,4774	0,9898
18-06-2014-17:52:36	0,9898	-	1,0888	23,3071	23,0311	22,5099	0,9847
18-06-2014-17:52:37	0,9950	-	1,0888	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:52:37	0,9847	-	1,0888	23,2909	23,0311	22,5099	0,9950
18-06-2014-17:52:37	0,9847	-	1,0888	23,2747	23,0473	22,5261	0,9847
18-06-2014-17:52:38	0,9950	-	1,0888	23,2584	23,0311	22,4774	0,9847
18-06-2014-17:52:38	0,9847	-	1,0888	23,2584	23,0149	22,5099	0,9950
18-06-2014-17:52:38	0,9898	-	1,0836	23,2747	23,0473	22,5099	0,9847
18-06-2014-17:52:38	0,9898	-	1,0785	23,2584	23,0636	22,4774	0,9898
18-06-2014-17:52:39	0,9898	-	1,0939	23,2584	23,0636	22,4774	0,9898
18-06-2014-17:52:39	0,9847	-	1,0836	23,2422	23,0149	22,4936	0,9898
18-06-2014-17:52:39	0,9847	-	1,0683	23,3233	22,9986	22,4936	0,9847
18-06-2014-17:52:40	0,9950	-	1,0939	23,2584	23,0636	22,4936	0,9847
18-06-2014-17:52:40	0,9847	-	1,0888	23,2584	23,0149	22,5099	0,9950
18-06-2014-17:52:40	0,9847	-	1,0888	23,2747	23,0473	22,4936	0,9847
18-06-2014-17:52:41	0,9950	-	1,0888	23,2747	23,0473	22,4774	0,9847
18-06-2014-17:52:41	0,9950	-	1,0939	23,2422	23,0473	22,5261	0,9950
18-06-2014-17:52:41	0,9847	-	1,0836	23,2584	23,0311	22,4774	0,9950
18-06-2014-17:52:41	0,9898	-	1,0939	23,2747	23,0149	22,4450	0,9847
18-06-2014-17:52:42	0,9898	-	1,0990	23,3071	23,0311	22,5099	0,9898
18-06-2014-17:52:42	0,9898	-	1,0888	23,2747	23,0473	22,4612	0,9898
18-06-2014-17:52:42	0,9745	-	1,0888	23,3071	23,0149	22,4125	0,9898
18-06-2014-17:52:43	0,9694	-	1,0836	23,2747	23,0149	22,4936	0,9745
18-06-2014-17:52:43	0,9898	-	1,0888	23,2584	23,0473	22,5099	0,9694
18-06-2014-17:52:43	0,9847	-	1,0888	23,2909	23,0473	22,4612	0,9898
18-06-2014-17:52:44	0,9950	-	1,0836	23,2747	23,0636	22,4774	0,9847
18-06-2014-17:52:44	0,9898	-	1,0888	23,2909	23,0636	22,5099	0,9950
18-06-2014-17:52:44	0,9898	-	1,0888	23,2747	23,0473	22,4774	0,9898
18-06-2014-17:52:44	0,9898	-	1,0888	23,2584	23,0473	22,4612	0,9898
18-06-2014-17:52:45	0,9898	-	1,0939	23,2747	22,9986	22,5099	0,9898
18-06-2014-17:52:45	0,9898	-	1,0990	23,2747	23,0473	22,5099	0,9898
18-06-2014-17:52:45	0,9898	-	1,0888	23,2747	23,0473	22,4774	0,9898
18-06-2014-17:52:46	0,9950	-	1,0939	23,3071	23,0149	22,5261	0,9898
18-06-2014-17:52:46	0,9847	-	1,0836	23,2747	22,9986	22,4936	0,9950
18-06-2014-17:52:46	0,9950	-	1,0836	23,2584	23,0636	22,4287	0,9847
18-06-2014-17:52:47	0,9898	-	1,0888	23,2747	23,0149	22,4936	0,9950
18-06-2014-17:52:47	0,9847	-	1,0836	23,2584	23,0473	22,4774	0,9898
18-06-2014-17:52:47	0,9847	-	1,0836	23,2422	23,0311	22,4450	0,9847
18-06-2014-17:52:47	0,9950	-	1,0990	23,2584	23,0636	22,5099	0,9847
18-06-2014-17:52:48	0,9950	-	1,0888	23,2584	23,0149	22,4936	0,9950
18-06-2014-17:52:48	0,9898	-	1,0836	23,2909	23,0473	22,4774	0,9950
18-06-2014-17:52:48	1,0001	-	1,0888	23,2422	23,0149	22,4612	0,9898
18-06-2014-17:52:49	0,9898	-	1,0785	23,2422	23,0149	22,4774	1,0001
18-06-2014-17:52:49	0,9898	-	1,0888	23,2909	23,0311	22,4612	0,9898
18-06-2014-17:52:49	0,9950	-	1,0785	23,2584	23,0798	22,4450	0,9898
18-06-2014-17:52:50	0,9898	-	1,0939	23,2747	23,0473	22,4774	0,9950
18-06-2014-17:52:50	1,0001	-	1,0888	23,2747	23,0636	22,4612	0,9898
18-06-2014-17:52:50	0,9847	-	1,0888	23,2584	23,0473	22,4936	1,0001
18-06-2014-17:52:50	0,9898	-	1,0888	23,2260	23,0149	22,4774	0,9847
18-06-2014-17:52:51	0,9898	-	1,0990	23,2422	23,0311	22,4936	0,9898
18-06-2014-17:52:51	0,9847	-	1,0888	23,2584	23,0636	22,4450	0,9898
18-06-2014-17:52:51	0,9847	-	1,0990	23,2747	23,0473	22,4936	0,9847
18-06-2014-17:52:52	0,9898	-	1,0836	23,2909	23,0311	22,4774	0,9847
18-06-2014-17:52:52	0,9898	-	1,0888	23,2584	23,0149	22,4612	0,9898
18-06-2014-17:52:52	0,9950	-	1,0836	23,2909	23,0149	22,4774	0,9898
18-06-2014-17:52:53	0,9950	-	1,0785	23,2909	23,0473	22,4774	0,9950
18-06-2014-17:52:53	0,9898	-	1,0888	23,2747	23,0149	22,4774	0,9950
18-06-2014-17:52:53	0,9898	-	1,0836	23,2909	23,0149	22,4936	0,9898
18-06-2014-17:52:53	0,9898	-	1,0888	23,2747	23,0473	22,4450	0,9898
18-06-2014-17:52:54	0,9898	-	1,0888	23,2584	23,0636	22,4936	0,9898
18-06-2014-17:52:54	0,9745	-	1,0939	23,2747	23,0636	22,4450	0,9898
18-06-2014-17:52:54	0,9898	-	1,0939	23,2747	23,0149	22,5099	0,9745
18-06-2014-17:52:55	0,9898	-	1,0785	23,2747	23,0311	22,4936	0,9898
18-06-2014-17:52:55	0,9898	-	1,0888	23,2422	23,0473	22,4936	0,9898
18-06-2014-17:52:55	0,9898	-	1,0939	23,2747	23,0636	22,4774	0,9898
18-06-2014-17:52:56	0,9898	-	1,0939	23,2584	23,0636	22,4774	0,9898
18-06-2014-17:52:56	0,9898	-	1,0990	23,2747	23,0473	22,4774	0,9898
18-06-2014-17:52:56	0,9745	-	1,0836	23,2909	22,9824	22,5099	0,9898
18-06-2014-17:52:56	0,9898	-	1,0836	23,2584	23,0473	22,4450	0,9745
18-06-2014-17:52:57	0,9898	-	1,0836	23,2747	23,0311	22,5099	0,9898
18-06-2014-17:52:57	0,9898	-	1,0836	23,2747	22,9986	22,4612	0,9898
18-06-2014-17:52:57	0,9898	-	1,0939	23,2747	22,9986	22,4612	0,9898
18-06-2014-17:52:58	0,9898	-	1,0888	23,2909	23,0636	22,4774	0,9898
18-06-2014-17:52:58	0,9847	-	1,0939	23,2422	23,0636	22,4450	0,9898
18-06-2014-17:52:58	0,9898	-	1,0888	23,2584	23,0473	22,5099	0,9847
18-06-2014-17:52:59	0,9898	-	1,0836	23,2747	23,0311	22,4450	0,9898
18-06-2014-17:52:59	0,9847	-	1,0939	23,2747	22,9986	22,5261	0,9898
18-06-2014-17:52:59	0,9898	-	1,0836	23,2747	23,0636	22,4125	0,9847
18-06-2014-17:52:59	0,9745	-	1,0888	23,2747	23,0473	22,4774	0,9898
18-06-2014-17:53:00	0,9745	-	1,0888	23,2422	23,0473	22,4612	0,9745
18-06-2014-17:53:00	0,9950	-	1,0888	23,2909	23,0473	22,5261	0,9745
18-06-2014-17:53:00	0,9898	-	1,0888	23,2747	23,0636	22,4774	0,9950
18-06-2014-17:53:01	0,9950	-	1,0836	23,2584	23,0311	22,5099	0,9898
18-06-2014-17:53:01	0,9950	-	1,0939	23,2747	23,0798	22,4612	0,9950
18-06-2014-17:53:01	0,9847	-	1,0888	23,2584	23,0636	22,4936	0,9950
18-06-2014-17:53:02	0,9847	-	1,0836	23,2422	23,0473	22,4612	0,9847
18-06-2014-17:53:02	0,9847	-	1,0888	23,2584	23,0149	22,4450	0,9847
18-06-2014-17:53:02	0,9898	-	1,0939	23,2422	23,0473	22,4450	0,9847
